# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -14346 6 22513 154 2111197 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/pt_BR/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14346 7 22513 154 2516220 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/pt_BR/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14346 7 22513 154 2516464 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/pt_BR/LC_MESSAGES/text.bf450a11f2f1.po
DUPTYPE_WITHIN_SAME_TREE -14346 7 22513 154 2516142 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/pt_BR/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14346 6 22513 154 2111119 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/pt_BR/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14346 7 22513 154 2516426 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/pt_BR/LC_MESSAGES/text.bf450a11f2f1.po
DUPTYPE_WITHIN_SAME_TREE -14346 6 22513 154 2111701 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/pt_BR/LC_MESSAGES/text.bf450a11f2f1.po
DUPTYPE_FIRST_OCCURRENCE 5021 3 22589 154 934249 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.pie.4cf6bb82c906.js
DUPTYPE_WITHIN_SAME_TREE -5021 4 22589 154 2111835 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.pie.4cf6bb82c906.js
DUPTYPE_WITHIN_SAME_TREE -5021 4 22589 154 2111362 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.pie.js
DUPTYPE_WITHIN_SAME_TREE -5021 3 22589 154 933310 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.pie.js
DUPTYPE_FIRST_OCCURRENCE 9533 5 22833 154 1594772 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/collapse.js.aa7ae9480068.map
DUPTYPE_WITHIN_SAME_TREE -9533 5 22833 154 1593647 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/collapse.js.map
DUPTYPE_FIRST_OCCURRENCE 3277 2 22871 154 1202733 5 /openedx/staticfiles/templates/api_admin/terms_of_service.c37c424c5873.html
DUPTYPE_WITHIN_SAME_TREE -3277 2 22871 154 1201083 5 /openedx/staticfiles/templates/api_admin/terms_of_service.html
DUPTYPE_FIRST_OCCURRENCE 14313 6 22968 154 2111669 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/fr_CA/LC_MESSAGES/text.3c54783ceebe.po
DUPTYPE_WITHIN_SAME_TREE -14313 7 22968 154 2516154 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/fr_CA/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14313 7 22968 154 2516432 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/fr_CA/LC_MESSAGES/text.3c54783ceebe.po
DUPTYPE_WITHIN_SAME_TREE -14313 6 22968 154 2111131 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/fr_CA/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14313 7 22968 154 2516470 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/fr_CA/LC_MESSAGES/text.3c54783ceebe.po
DUPTYPE_WITHIN_SAME_TREE -14313 7 22968 154 2516232 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/fr_CA/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14313 6 22968 154 2111707 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/fr_CA/LC_MESSAGES/text.3c54783ceebe.po
DUPTYPE_WITHIN_SAME_TREE -14313 6 22968 154 2111209 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/fr_CA/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 15029 7 22990 154 1064548 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.ef24935bee78.js
DUPTYPE_WITHIN_SAME_TREE -15029 8 22990 154 2241655 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.ef24935bee78.js
DUPTYPE_WITHIN_SAME_TREE -15029 7 22990 154 1063977 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.js
DUPTYPE_WITHIN_SAME_TREE -15029 8 22990 154 2240920 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.js
DUPTYPE_FIRST_OCCURRENCE 2195 2 22996 154 934446 5 /openedx/staticfiles/js/vendor/history.c5b8e94145d9.js
DUPTYPE_WITHIN_SAME_TREE -2195 2 22996 154 933422 5 /openedx/staticfiles/js/vendor/history.js
DUPTYPE_FIRST_OCCURRENCE 2013 2 23049 154 1456645 5 /openedx/staticfiles/js/financial-assistance/financial_assistance_form_factory.e48756220a7e.js
DUPTYPE_WITHIN_SAME_TREE -2013 2 23049 154 1455092 5 /openedx/staticfiles/js/financial-assistance/financial_assistance_form_factory.js
DUPTYPE_FIRST_OCCURRENCE 171 1 23088 154 1203030 5 /openedx/staticfiles/bundles/LibrarySourcedBlockPicker.608da8a77c0f.js
DUPTYPE_WITHIN_SAME_TREE -171 2 23088 154 1978924 5 /openedx/staticfiles/studio/bundles/LibrarySourcedBlockPicker.a185d8a8d8e217e5e938.608da8a77c0f.js
DUPTYPE_WITHIN_SAME_TREE -171 1 23088 154 1202960 5 /openedx/staticfiles/bundles/LibrarySourcedBlockPicker.a185d8a8d8e217e5e938.608da8a77c0f.js
DUPTYPE_WITHIN_SAME_TREE -171 2 23088 154 1978148 5 /openedx/staticfiles/studio/bundles/LibrarySourcedBlockPicker.a185d8a8d8e217e5e938.js
DUPTYPE_WITHIN_SAME_TREE -171 1 23088 154 1200588 5 /openedx/staticfiles/bundles/LibrarySourcedBlockPicker.a185d8a8d8e217e5e938.js
DUPTYPE_WITHIN_SAME_TREE -171 1 23088 154 1200658 5 /openedx/staticfiles/bundles/LibrarySourcedBlockPicker.js
DUPTYPE_WITHIN_SAME_TREE -171 2 23088 154 1978994 5 /openedx/staticfiles/studio/bundles/LibrarySourcedBlockPicker.608da8a77c0f.js
DUPTYPE_WITHIN_SAME_TREE -171 2 23088 154 1978218 5 /openedx/staticfiles/studio/bundles/LibrarySourcedBlockPicker.js
DUPTYPE_FIRST_OCCURRENCE 4347 3 23129 154 1727660 5 /openedx/staticfiles/js/bower/sinon/Changelog.8e6f05ea5f8b.txt
DUPTYPE_WITHIN_SAME_TREE -4347 8 23129 154 2780608 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/Changelog.txt
DUPTYPE_WITHIN_SAME_TREE -4347 4 23129 154 2382086 5 /openedx/staticfiles/studio/js/bower/sinon/Changelog.txt
DUPTYPE_WITHIN_SAME_TREE -4347 7 23129 154 1978635 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/Changelog.8e6f05ea5f8b.txt
DUPTYPE_WITHIN_SAME_TREE -4347 7 23129 154 1977739 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/Changelog.txt
DUPTYPE_WITHIN_SAME_TREE -4347 3 23129 154 1726825 5 /openedx/staticfiles/js/bower/sinon/Changelog.txt
DUPTYPE_WITHIN_SAME_TREE -4347 4 23129 154 2382899 5 /openedx/staticfiles/studio/js/bower/sinon/Changelog.8e6f05ea5f8b.txt
DUPTYPE_WITHIN_SAME_TREE -4347 8 23129 154 2781245 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/Changelog.8e6f05ea5f8b.txt
DUPTYPE_FIRST_OCCURRENCE 15037 7 23275 154 1064541 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/table/plugin.min.5e9b3d0a8da4.js
DUPTYPE_WITHIN_SAME_TREE -15037 7 23275 154 1063957 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/table/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -15037 8 23275 154 2241648 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/table/plugin.min.5e9b3d0a8da4.js
DUPTYPE_WITHIN_SAME_TREE -15037 8 23275 154 2240900 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/table/plugin.min.js
DUPTYPE_FIRST_OCCURRENCE 6873 4 23293 154 1202284 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-Korea1-UCS2.2b666a3cd23b.bcmap
DUPTYPE_WITHIN_SAME_TREE -6873 4 23293 154 1200424 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-Korea1-UCS2.bcmap
DUPTYPE_WITHIN_SAME_TREE -6873 5 23293 154 1855510 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-Korea1-UCS2.bcmap
DUPTYPE_WITHIN_SAME_TREE -6873 5 23293 154 1856601 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-Korea1-UCS2.2b666a3cd23b.bcmap
DUPTYPE_FIRST_OCCURRENCE 15783 7 23296 154 2111639 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/ko/text.cf606f7d54f4.js
DUPTYPE_WITHIN_SAME_TREE -15783 8 23296 154 2646316 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/ko/text.cf606f7d54f4.js
DUPTYPE_WITHIN_SAME_TREE -15783 8 23296 154 2645958 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/ko/text.js
DUPTYPE_WITHIN_SAME_TREE -15783 7 23296 154 2111256 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/ko/text.js
DUPTYPE_FIRST_OCCURRENCE 6105 3 23369 154 2242048 5 /openedx/staticfiles/studio/js/views/metadata.5bc0d24aac2f.js
DUPTYPE_WITHIN_SAME_TREE -6105 3 23369 154 2241404 5 /openedx/staticfiles/studio/js/views/metadata.js
DUPTYPE_FIRST_OCCURRENCE 14294 6 23402 154 1978724 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/de/LC_MESSAGES/text.63d28d5a5b75.po
DUPTYPE_WITHIN_SAME_TREE -14294 7 23402 154 2516188 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/de/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14294 7 23402 154 2516410 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/de/LC_MESSAGES/text.63d28d5a5b75.po
DUPTYPE_WITHIN_SAME_TREE -14294 7 23402 154 2516110 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/de/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14294 7 23402 154 2516448 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/de/LC_MESSAGES/text.63d28d5a5b75.po
DUPTYPE_WITHIN_SAME_TREE -14294 6 23402 154 2111685 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/de/LC_MESSAGES/text.63d28d5a5b75.po
DUPTYPE_WITHIN_SAME_TREE -14294 6 23402 154 1978088 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/de/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14294 6 23402 154 2111165 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/de/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 2383 2 23411 154 1727763 5 /openedx/staticfiles/rest_framework/css/bootstrap-theme.min.66b84a04375e.css
DUPTYPE_WITHIN_SAME_TREE -2383 2 23411 154 1726745 5 /openedx/staticfiles/rest_framework/css/bootstrap-theme.min.css
DUPTYPE_FIRST_OCCURRENCE 2408 2 23424 154 1727744 5 /openedx/staticfiles/rest_framework/fonts/glyphicons-halflings-regular.fa2772327f55.woff
DUPTYPE_WITHIN_SAME_TREE -2408 2 23424 154 1726723 5 /openedx/staticfiles/rest_framework/fonts/glyphicons-halflings-regular.woff
DUPTYPE_FIRST_OCCURRENCE 4017 3 23515 154 934114 5 /openedx/staticfiles/common/js/vendor/jquery-migrate.351c89ef1b09.js
DUPTYPE_WITHIN_SAME_TREE -4017 4 23515 154 1331027 5 /openedx/staticfiles/studio/common/js/vendor/jquery-migrate.351c89ef1b09.js
DUPTYPE_WITHIN_SAME_TREE -4017 3 23515 154 932930 5 /openedx/staticfiles/common/js/vendor/jquery-migrate.js
DUPTYPE_WITHIN_SAME_TREE -4017 4 23515 154 1330315 5 /openedx/staticfiles/studio/common/js/vendor/jquery-migrate.js
DUPTYPE_FIRST_OCCURRENCE 15775 7 23529 154 2111648 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/he/text.7eaebf147a73.js
DUPTYPE_WITHIN_SAME_TREE -15775 8 23529 154 2646325 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/he/text.7eaebf147a73.js
DUPTYPE_WITHIN_SAME_TREE -15775 7 23529 154 2111274 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/he/text.js
DUPTYPE_WITHIN_SAME_TREE -15775 8 23529 154 2645976 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/he/text.js
DUPTYPE_FIRST_OCCURRENCE 1963 2 23535 154 1330955 5 /openedx/staticfiles/js/ccx/schedule.4ac9eb93efd3.js
DUPTYPE_WITHIN_SAME_TREE -1963 2 23535 154 1330164 5 /openedx/staticfiles/js/ccx/schedule.js
DUPTYPE_FIRST_OCCURRENCE 7745 4 23766 154 934071 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/javascript.aee18f3eb5f6.js
DUPTYPE_WITHIN_SAME_TREE -7745 5 23766 154 1855342 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/javascript.js
DUPTYPE_WITHIN_SAME_TREE -7745 4 23766 154 933248 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/javascript.js
DUPTYPE_WITHIN_SAME_TREE -7745 5 23766 154 1856447 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/javascript.aee18f3eb5f6.js
DUPTYPE_FIRST_OCCURRENCE 4641 3 23891 154 1330910 5 /openedx/staticfiles/js/groups/views/cohorts_dashboard_factory.ca68388d81d6.js
DUPTYPE_WITHIN_SAME_TREE -4641 3 23891 154 1330208 5 /openedx/staticfiles/js/groups/views/cohorts_dashboard_factory.js
DUPTYPE_FIRST_OCCURRENCE 7673 4 24007 154 1727567 5 /openedx/staticfiles/js/bower/sinon/test/sinon-test.94afc6c4ce2c.js
DUPTYPE_WITHIN_SAME_TREE -7673 9 24007 154 2781133 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/sinon-test.94afc6c4ce2c.js
DUPTYPE_WITHIN_SAME_TREE -7673 5 24007 154 2382106 5 /openedx/staticfiles/studio/js/bower/sinon/test/sinon-test.js
DUPTYPE_WITHIN_SAME_TREE -7673 8 24007 154 1978541 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/sinon-test.94afc6c4ce2c.js
DUPTYPE_WITHIN_SAME_TREE -7673 8 24007 154 1977759 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/sinon-test.js
DUPTYPE_WITHIN_SAME_TREE -7673 5 24007 154 2382726 5 /openedx/staticfiles/studio/js/bower/sinon/test/sinon-test.94afc6c4ce2c.js
DUPTYPE_WITHIN_SAME_TREE -7673 9 24007 154 2780628 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/sinon-test.js
DUPTYPE_WITHIN_SAME_TREE -7673 4 24007 154 1726845 5 /openedx/staticfiles/js/bower/sinon/test/sinon-test.js
DUPTYPE_FIRST_OCCURRENCE 8049 4 24079 154 1595042 5 /openedx/staticfiles/studio-frontend/src/data/actions/assets.test.4702cd1d20bd.js
DUPTYPE_WITHIN_SAME_TREE -8049 4 24079 154 1593464 5 /openedx/staticfiles/studio-frontend/src/data/actions/assets.test.js
DUPTYPE_FIRST_OCCURRENCE 1875 2 24096 154 1456701 5 /openedx/staticfiles/images/programs/program-certificate-xseries.0a1f6b7504d7.gif
DUPTYPE_WITHIN_SAME_TREE -1875 2 24096 154 1455254 5 /openedx/staticfiles/images/programs/program-certificate-xseries.gif
DUPTYPE_FIRST_OCCURRENCE 1717 2 24168 154 934345 5 /openedx/staticfiles/fonts/OpenSans/OpenSans-Light-webfont.df04ed7fc7d8.woff
DUPTYPE_WITHIN_SAME_TREE -1717 3 24168 154 1455325 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Light-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1717 2 24168 154 932990 5 /openedx/staticfiles/fonts/OpenSans/OpenSans-Light-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1717 3 24168 154 1456972 5 /openedx/staticfiles/studio/fonts/OpenSans/OpenSans-Light-webfont.df04ed7fc7d8.woff
DUPTYPE_WITHIN_SAME_TREE -1717 3 24168 154 1456592 5 /openedx/staticfiles/certificates/fonts/OpenSans/OpenSans-Light-webfont.df04ed7fc7d8.woff
DUPTYPE_WITHIN_SAME_TREE -1717 3 24168 154 1455817 5 /openedx/staticfiles/studio/fonts/OpenSans/OpenSans-Light-webfont.woff
DUPTYPE_FIRST_OCCURRENCE 10385 5 24202 154 1456449 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov.54117a872abb.info
DUPTYPE_WITHIN_SAME_TREE -10385 5 24202 154 1455536 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov.info
DUPTYPE_FIRST_OCCURRENCE 1801 2 24213 154 1456675 5 /openedx/staticfiles/images/bulk_email/edXHeaderImage.fb711e38f7fc.jpg
DUPTYPE_WITHIN_SAME_TREE -1801 2 24213 154 1455224 5 /openedx/staticfiles/images/bulk_email/edXHeaderImage.jpg
DUPTYPE_FIRST_OCCURRENCE 4887 3 24371 154 1595239 5 /openedx/staticfiles/js/src/lms/oa_staff_area.0ef701a736b8.js
DUPTYPE_WITHIN_SAME_TREE -4887 3 24371 154 1594277 5 /openedx/staticfiles/js/src/lms/oa_staff_area.js
DUPTYPE_WITHIN_SAME_TREE -4887 7 24371 154 1977625 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_staff_area.js
DUPTYPE_WITHIN_SAME_TREE -4887 4 24371 154 1856752 5 /openedx/staticfiles/studio/js/src/lms/oa_staff_area.0ef701a736b8.js
DUPTYPE_WITHIN_SAME_TREE -4887 7 24371 154 1978598 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_staff_area.0ef701a736b8.js
DUPTYPE_WITHIN_SAME_TREE -4887 8 24371 154 2780510 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_staff_area.js
DUPTYPE_WITHIN_SAME_TREE -4887 8 24371 154 2781208 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_staff_area.0ef701a736b8.js
DUPTYPE_WITHIN_SAME_TREE -4887 4 24371 154 1855658 5 /openedx/staticfiles/studio/js/src/lms/oa_staff_area.js
DUPTYPE_FIRST_OCCURRENCE 14349 6 24460 154 2111673 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/rtl/LC_MESSAGES/text.05a0ec11c2d1.po
DUPTYPE_WITHIN_SAME_TREE -14349 6 24460 154 2111217 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/rtl/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14349 7 24460 154 2516436 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/rtl/LC_MESSAGES/text.05a0ec11c2d1.po
DUPTYPE_WITHIN_SAME_TREE -14349 6 24460 154 2111711 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/rtl/LC_MESSAGES/text.05a0ec11c2d1.po
DUPTYPE_WITHIN_SAME_TREE -14349 7 24460 154 2516474 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/rtl/LC_MESSAGES/text.05a0ec11c2d1.po
DUPTYPE_WITHIN_SAME_TREE -14349 7 24460 154 2516240 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/rtl/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14349 7 24460 154 2516162 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/rtl/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14349 6 24460 154 2111139 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/rtl/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 16301 8 24464 154 1456274 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Modal/index.jsx.858733a013bc.html
DUPTYPE_WITHIN_SAME_TREE -16301 8 24464 154 1455579 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Modal/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 7617 4 24475 154 1856007 5 /openedx/staticfiles/js/bower/jquery/src/event.56aa71f0139a.js
DUPTYPE_WITHIN_SAME_TREE -7617 8 24475 154 1978571 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/event.56aa71f0139a.js
DUPTYPE_WITHIN_SAME_TREE -7617 5 24475 154 2382756 5 /openedx/staticfiles/studio/js/bower/jquery/src/event.56aa71f0139a.js
DUPTYPE_WITHIN_SAME_TREE -7617 9 24475 154 2781163 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/event.56aa71f0139a.js
DUPTYPE_WITHIN_SAME_TREE -7617 5 24475 154 2382185 5 /openedx/staticfiles/studio/js/bower/jquery/src/event.js
DUPTYPE_WITHIN_SAME_TREE -7617 8 24475 154 1977838 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/event.js
DUPTYPE_WITHIN_SAME_TREE -7617 9 24475 154 2780707 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/event.js
DUPTYPE_WITHIN_SAME_TREE -7617 4 24475 154 1854945 5 /openedx/staticfiles/js/bower/jquery/src/event.js
DUPTYPE_FIRST_OCCURRENCE 79 1 24497 154 1203046 5 /openedx/staticfiles/bundles/CourseInfoBlockPreview.181b2543b0f1ef4e1e2c.de154299a5d6.js
DUPTYPE_WITHIN_SAME_TREE -79 2 24497 154 1979010 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockPreview.181b2543b0f1ef4e1e2c.de154299a5d6.js
DUPTYPE_WITHIN_SAME_TREE -79 2 24497 154 1978229 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -79 1 24497 154 1200669 5 /openedx/staticfiles/bundles/CourseInfoBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -79 1 24497 154 1200674 5 /openedx/staticfiles/bundles/CourseInfoBlockPreview.181b2543b0f1ef4e1e2c.js
DUPTYPE_WITHIN_SAME_TREE -79 1 24497 154 1203041 5 /openedx/staticfiles/bundles/CourseInfoBlockPreview.de154299a5d6.js
DUPTYPE_WITHIN_SAME_TREE -79 2 24497 154 1978234 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockPreview.181b2543b0f1ef4e1e2c.js
DUPTYPE_WITHIN_SAME_TREE -79 2 24497 154 1979005 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockPreview.de154299a5d6.js
DUPTYPE_FIRST_OCCURRENCE 139 1 24497 154 1203071 5 /openedx/staticfiles/bundles/HtmlBlockPreview.47dfb3a011d61e073bb9.68644e9f6662.js
DUPTYPE_WITHIN_SAME_TREE -139 2 24497 154 1978938 5 /openedx/staticfiles/studio/bundles/HtmlBlockPreview.68644e9f6662.js
DUPTYPE_WITHIN_SAME_TREE -139 2 24497 154 1978162 5 /openedx/staticfiles/studio/bundles/HtmlBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -139 1 24497 154 1202974 5 /openedx/staticfiles/bundles/HtmlBlockPreview.68644e9f6662.js
DUPTYPE_WITHIN_SAME_TREE -139 2 24497 154 1978259 5 /openedx/staticfiles/studio/bundles/HtmlBlockPreview.47dfb3a011d61e073bb9.js
DUPTYPE_WITHIN_SAME_TREE -139 2 24497 154 1979035 5 /openedx/staticfiles/studio/bundles/HtmlBlockPreview.47dfb3a011d61e073bb9.68644e9f6662.js
DUPTYPE_WITHIN_SAME_TREE -139 1 24497 154 1200699 5 /openedx/staticfiles/bundles/HtmlBlockPreview.47dfb3a011d61e073bb9.js
DUPTYPE_WITHIN_SAME_TREE -139 1 24497 154 1200602 5 /openedx/staticfiles/bundles/HtmlBlockPreview.js
DUPTYPE_FIRST_OCCURRENCE 239 1 24497 154 1203063 5 /openedx/staticfiles/bundles/StaticTabBlockPreview.70a14efe918c.js
DUPTYPE_WITHIN_SAME_TREE -239 1 24497 154 1200691 5 /openedx/staticfiles/bundles/StaticTabBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -239 2 24497 154 1978185 5 /openedx/staticfiles/studio/bundles/StaticTabBlockPreview.f5debc348793b0441d61.js
DUPTYPE_WITHIN_SAME_TREE -239 1 24497 154 1200625 5 /openedx/staticfiles/bundles/StaticTabBlockPreview.f5debc348793b0441d61.js
DUPTYPE_WITHIN_SAME_TREE -239 2 24497 154 1979027 5 /openedx/staticfiles/studio/bundles/StaticTabBlockPreview.70a14efe918c.js
DUPTYPE_WITHIN_SAME_TREE -239 2 24497 154 1978961 5 /openedx/staticfiles/studio/bundles/StaticTabBlockPreview.f5debc348793b0441d61.70a14efe918c.js
DUPTYPE_WITHIN_SAME_TREE -239 1 24497 154 1202997 5 /openedx/staticfiles/bundles/StaticTabBlockPreview.f5debc348793b0441d61.70a14efe918c.js
DUPTYPE_WITHIN_SAME_TREE -239 2 24497 154 1978251 5 /openedx/staticfiles/studio/bundles/StaticTabBlockPreview.js
DUPTYPE_FIRST_OCCURRENCE 27 1 24497 154 1203082 5 /openedx/staticfiles/bundles/AboutBlockPreview.032a1f0a95956f5957e4.a5476f59d3c8.js
DUPTYPE_WITHIN_SAME_TREE -27 1 24497 154 1200698 5 /openedx/staticfiles/bundles/AboutBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -27 1 24497 154 1203070 5 /openedx/staticfiles/bundles/AboutBlockPreview.a5476f59d3c8.js
DUPTYPE_WITHIN_SAME_TREE -27 2 24497 154 1979046 5 /openedx/staticfiles/studio/bundles/AboutBlockPreview.032a1f0a95956f5957e4.a5476f59d3c8.js
DUPTYPE_WITHIN_SAME_TREE -27 1 24497 154 1200710 5 /openedx/staticfiles/bundles/AboutBlockPreview.032a1f0a95956f5957e4.js
DUPTYPE_WITHIN_SAME_TREE -27 2 24497 154 1978258 5 /openedx/staticfiles/studio/bundles/AboutBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -27 2 24497 154 1979034 5 /openedx/staticfiles/studio/bundles/AboutBlockPreview.a5476f59d3c8.js
